student_id,segment_id,high_anxiety_risk_real,high_anxiety_risk_predicted,risk_score,risk_score_level,analysis_date
993,5,1,1,0.5040129278587951,Medio,2026-05-09
994,5,0,1,0.5384112432502662,Medio,2026-05-09
995,3,0,0,0.4277260408608361,Medio,2026-05-09
996,6,1,1,0.5200941845438232,Medio,2026-05-09
997,0,0,0,0.44493432213346473,Medio,2026-05-09
998,5,1,1,0.5261499903661953,Medio,2026-05-09
999,1,1,1,0.570332465385241,Medio,2026-05-09
1000,5,0,1,0.5165763433054207,Medio,2026-05-09
1001,4,1,1,0.5009147681254023,Medio,2026-05-09
1002,1,0,0,0.4719591912558083,Medio,2026-05-09
1003,0,0,0,0.45666854473500057,Medio,2026-05-09
1004,2,0,0,0.40814044191182186,Medio,2026-05-09
1005,0,0,0,0.42464428939595833,Medio,2026-05-09
1006,4,1,1,0.6639810397223271,Medio,2026-05-09
1007,3,1,0,0.4707991367374815,Medio,2026-05-09
1008,6,1,1,0.534962560353733,Medio,2026-05-09
1009,5,1,1,0.5398234787933255,Medio,2026-05-09
1010,1,0,0,0.45242985013248793,Medio,2026-05-09
1011,4,1,0,0.43594057760358795,Medio,2026-05-09
1012,4,0,0,0.44732889349379457,Medio,2026-05-09
1013,5,0,1,0.5147333388243789,Medio,2026-05-09
1014,5,1,1,0.5355532031707265,Medio,2026-05-09
1015,3,1,1,0.5293740689843316,Medio,2026-05-09
1016,2,1,1,0.5576916781924706,Medio,2026-05-09
1017,3,1,1,0.5830058832699436,Medio,2026-05-09
1018,4,0,0,0.484181608189466,Medio,2026-05-09
1019,4,0,0,0.4812190845796975,Medio,2026-05-09
1020,3,1,1,0.5916348631629661,Medio,2026-05-09
1021,3,0,0,0.47868391055936516,Medio,2026-05-09
1022,2,0,0,0.4789314651848524,Medio,2026-05-09
1023,6,1,1,0.5847193636990009,Medio,2026-05-09
1024,6,1,1,0.524255376553128,Medio,2026-05-09
1025,0,0,0,0.3698981185181704,Bajo,2026-05-09
1026,5,0,0,0.43921354304848004,Medio,2026-05-09
1027,3,0,0,0.43377040678044393,Medio,2026-05-09
1028,5,0,0,0.4815060879435812,Medio,2026-05-09
1029,2,0,0,0.4652550610517078,Medio,2026-05-09
1030,1,0,0,0.4240235059038717,Medio,2026-05-09
1031,4,0,0,0.46006625918602895,Medio,2026-05-09
1032,3,1,1,0.5085427503757822,Medio,2026-05-09
1033,4,1,1,0.5605493243643374,Medio,2026-05-09
1034,3,0,0,0.4417930426231977,Medio,2026-05-09
1035,3,1,1,0.5581943297274959,Medio,2026-05-09
1036,0,0,0,0.4332203823836403,Medio,2026-05-09
1037,0,0,0,0.45312124491781036,Medio,2026-05-09
1038,5,1,1,0.5347150960841414,Medio,2026-05-09
1039,4,0,0,0.3259693172893269,Bajo,2026-05-09
1040,5,0,0,0.4166574822353214,Medio,2026-05-09
1041,0,0,0,0.4781940025730076,Medio,2026-05-09
1042,4,0,0,0.4472091149832948,Medio,2026-05-09
1043,3,1,1,0.5343828429970153,Medio,2026-05-09
1044,2,0,0,0.4762726778034417,Medio,2026-05-09
1045,6,0,0,0.4631263221050264,Medio,2026-05-09
1046,4,0,0,0.4610867194971999,Medio,2026-05-09
1047,5,0,1,0.5035015805405232,Medio,2026-05-09
1048,2,0,0,0.382160586450593,Bajo,2026-05-09
1049,1,0,0,0.4715948957760485,Medio,2026-05-09
1050,0,0,0,0.4501197954511106,Medio,2026-05-09
1051,3,0,0,0.449298085051453,Medio,2026-05-09
1052,1,0,0,0.3862781021924194,Bajo,2026-05-09
1053,6,1,1,0.593287857744998,Medio,2026-05-09
1054,1,1,1,0.5503063747509116,Medio,2026-05-09
1055,6,1,1,0.6260770639514551,Medio,2026-05-09
1056,5,0,0,0.38850964103477414,Bajo,2026-05-09
1057,2,1,1,0.5009978389184453,Medio,2026-05-09
1058,3,1,1,0.5585846915525411,Medio,2026-05-09
1059,6,1,1,0.6130464350089546,Medio,2026-05-09
1060,6,1,0,0.3833164404053683,Bajo,2026-05-09
1061,6,0,0,0.4320060356762497,Medio,2026-05-09
1062,4,1,0,0.44323477652969984,Medio,2026-05-09
1063,1,0,0,0.44827348662550703,Medio,2026-05-09
1064,4,1,0,0.4702016242352881,Medio,2026-05-09
1065,2,1,1,0.5097428302003002,Medio,2026-05-09
1066,0,0,0,0.4920519899834301,Medio,2026-05-09
1067,6,1,1,0.5613433001147454,Medio,2026-05-09
1068,2,1,0,0.442475033183731,Medio,2026-05-09
1069,1,0,0,0.4343859041292055,Medio,2026-05-09
1070,3,0,0,0.43873330111966186,Medio,2026-05-09
1071,1,1,1,0.5567833548126022,Medio,2026-05-09
1072,0,0,0,0.384539484229145,Bajo,2026-05-09
1073,1,0,0,0.4943328703023529,Medio,2026-05-09
1074,0,0,0,0.3845103515386593,Bajo,2026-05-09
1075,0,0,0,0.3360551522277979,Bajo,2026-05-09
1076,2,0,0,0.40785682310242,Medio,2026-05-09
1077,1,0,0,0.3418463869988317,Bajo,2026-05-09
1078,5,0,0,0.4887716335156735,Medio,2026-05-09
1079,1,0,0,0.4388579385527111,Medio,2026-05-09
1080,3,1,1,0.5180240137480441,Medio,2026-05-09
1081,4,0,0,0.4229932563908891,Medio,2026-05-09
1082,1,0,0,0.42816010553269185,Medio,2026-05-09
1083,4,0,0,0.42254891381796084,Medio,2026-05-09
1084,3,1,1,0.5463154109897143,Medio,2026-05-09
1085,0,0,0,0.3543091529893168,Bajo,2026-05-09
1086,2,0,0,0.4051787996774861,Medio,2026-05-09
1087,4,0,0,0.43471911951468295,Medio,2026-05-09
1088,5,1,1,0.5141942967435074,Medio,2026-05-09
1089,3,0,0,0.4248447910043536,Medio,2026-05-09
1090,6,1,0,0.45965909777083686,Medio,2026-05-09
1091,1,1,1,0.6091710330584613,Medio,2026-05-09
1092,0,0,0,0.3504882362585696,Bajo,2026-05-09
1093,3,1,1,0.5215465212874777,Medio,2026-05-09
1094,6,1,0,0.49764217696993596,Medio,2026-05-09
1095,2,0,0,0.3718986728679645,Bajo,2026-05-09
1096,4,1,1,0.5226222357966612,Medio,2026-05-09
1097,6,0,0,0.44041680464690736,Medio,2026-05-09
1098,1,0,0,0.42243751302665616,Medio,2026-05-09
1099,6,0,0,0.3789405179976424,Bajo,2026-05-09
1100,4,1,1,0.6443142761979425,Medio,2026-05-09
1101,6,0,0,0.45826090495977456,Medio,2026-05-09
1102,5,0,0,0.49222993844253077,Medio,2026-05-09
1103,4,0,0,0.44858293542406696,Medio,2026-05-09
1104,0,0,0,0.3733271006151834,Bajo,2026-05-09
1105,5,0,0,0.37083651246974286,Bajo,2026-05-09
1106,3,1,1,0.5927644301272265,Medio,2026-05-09
1107,4,0,0,0.43532055972111183,Medio,2026-05-09
1108,1,0,0,0.3982994619246238,Bajo,2026-05-09
1109,5,1,0,0.46562731410114094,Medio,2026-05-09
1110,0,0,0,0.39885094237639346,Bajo,2026-05-09
1111,2,1,1,0.5161387494803845,Medio,2026-05-09
1112,5,0,0,0.4774923043246014,Medio,2026-05-09
1113,2,0,0,0.4577992093560941,Medio,2026-05-09
1114,0,0,0,0.41167148581739843,Medio,2026-05-09
1115,3,0,0,0.4431350456287229,Medio,2026-05-09
1116,0,0,0,0.39251321060611316,Bajo,2026-05-09
1117,3,1,0,0.483922032153094,Medio,2026-05-09
1118,4,1,0,0.4989731130884492,Medio,2026-05-09
1119,4,1,1,0.5842617741249901,Medio,2026-05-09
1120,6,1,0,0.4408046736665902,Medio,2026-05-09
1121,5,0,0,0.4527660665329083,Medio,2026-05-09
1122,0,0,0,0.4333254842290195,Medio,2026-05-09
1123,2,1,1,0.5622707622538968,Medio,2026-05-09
1124,5,1,1,0.6013120508322798,Medio,2026-05-09
1125,4,1,0,0.4959740050687217,Medio,2026-05-09
1126,4,1,1,0.5263548455697217,Medio,2026-05-09
1127,5,1,1,0.5803301297737962,Medio,2026-05-09
1128,1,0,0,0.3862607734439294,Bajo,2026-05-09
1129,1,0,0,0.4196453423353844,Medio,2026-05-09
1130,2,0,0,0.40172771261823464,Medio,2026-05-09
1131,1,0,0,0.3745460729434569,Bajo,2026-05-09
1132,5,1,1,0.5134980834478934,Medio,2026-05-09
1133,4,0,0,0.4347032102067557,Medio,2026-05-09
1134,3,1,1,0.5064025673954334,Medio,2026-05-09
1135,2,0,0,0.49292278589500493,Medio,2026-05-09
1136,5,1,1,0.5049899538902904,Medio,2026-05-09
1137,2,0,0,0.4053113444341818,Medio,2026-05-09
1138,1,0,0,0.3664540826592587,Bajo,2026-05-09
1139,3,1,1,0.5500404727458785,Medio,2026-05-09
1140,3,0,0,0.38583602878292217,Bajo,2026-05-09
1141,2,1,1,0.5920107711110358,Medio,2026-05-09
1142,1,1,0,0.4914000081714325,Medio,2026-05-09
1143,1,0,0,0.3865214182272871,Bajo,2026-05-09
1144,1,0,0,0.3651000795852963,Bajo,2026-05-09
1145,3,1,1,0.5080063378700317,Medio,2026-05-09
1146,4,1,1,0.5852880377422787,Medio,2026-05-09
1147,4,1,0,0.470500690281867,Medio,2026-05-09
1148,5,1,1,0.5758256903333558,Medio,2026-05-09
1149,1,0,0,0.4005133378017409,Medio,2026-05-09
1150,4,0,0,0.3714530100696329,Bajo,2026-05-09
1151,3,0,0,0.4010694639137492,Medio,2026-05-09
1152,6,1,1,0.5297879622696451,Medio,2026-05-09
1153,4,1,1,0.6243134469334217,Medio,2026-05-09
1154,4,1,0,0.4800766945349706,Medio,2026-05-09
1155,1,1,1,0.578986630858571,Medio,2026-05-09
1156,2,0,0,0.3926409341705923,Bajo,2026-05-09
1157,0,0,0,0.37261260525042617,Bajo,2026-05-09
1158,6,0,0,0.413650008228772,Medio,2026-05-09
1159,3,0,0,0.47555252240923435,Medio,2026-05-09
1160,4,1,1,0.6805894879280291,Medio,2026-05-09
1161,6,0,1,0.5148894225095648,Medio,2026-05-09
1162,1,0,0,0.4835693772444436,Medio,2026-05-09
1163,1,0,0,0.4368008451415064,Medio,2026-05-09
1164,3,1,1,0.5988950471384882,Medio,2026-05-09
1165,2,1,1,0.6415816155856631,Medio,2026-05-09
1166,6,1,1,0.5518284893399903,Medio,2026-05-09
1167,4,0,1,0.5189072776077461,Medio,2026-05-09
1168,2,0,0,0.41463906828533065,Medio,2026-05-09
1169,4,1,1,0.5661206258196877,Medio,2026-05-09
1170,1,0,0,0.42734873372516075,Medio,2026-05-09
1171,4,1,1,0.5179429840319051,Medio,2026-05-09
1172,4,1,0,0.4614454923497271,Medio,2026-05-09
1173,1,0,0,0.4216873326179798,Medio,2026-05-09
1174,3,0,0,0.44255088887434185,Medio,2026-05-09
1175,2,1,0,0.4992119865546988,Medio,2026-05-09
1176,5,0,0,0.4845856965580436,Medio,2026-05-09
1177,6,0,0,0.4413770718874077,Medio,2026-05-09
1178,5,1,1,0.5823170593115989,Medio,2026-05-09
1179,2,0,0,0.43573650867330016,Medio,2026-05-09
1180,4,1,1,0.5887872707742919,Medio,2026-05-09
1181,3,0,0,0.45895390632101807,Medio,2026-05-09
1182,0,0,0,0.40545751113430056,Medio,2026-05-09
1183,4,0,0,0.4822842486476899,Medio,2026-05-09
1184,1,1,1,0.5700497192650832,Medio,2026-05-09
1185,5,1,1,0.5329431429050601,Medio,2026-05-09
1186,0,0,0,0.4075529075214312,Medio,2026-05-09
1187,3,1,0,0.49445439408418923,Medio,2026-05-09
1188,0,0,0,0.4490152716680403,Medio,2026-05-09
1189,1,0,0,0.4336440865743316,Medio,2026-05-09
1190,3,1,1,0.5893568920242869,Medio,2026-05-09
1191,0,0,0,0.4764672626983367,Medio,2026-05-09
1192,5,1,1,0.6467648212533592,Medio,2026-05-09
1193,1,0,1,0.5494257253494605,Medio,2026-05-09
1194,1,0,1,0.5005272992242141,Medio,2026-05-09
1195,2,0,0,0.3858681580472705,Bajo,2026-05-09
1196,1,0,0,0.473948065790466,Medio,2026-05-09
1197,0,0,0,0.4296606048246113,Medio,2026-05-09
1198,0,0,0,0.4120883486897488,Medio,2026-05-09
1199,6,1,0,0.4249407668928621,Medio,2026-05-09
1200,2,1,1,0.5729847646792363,Medio,2026-05-09
